content_type,content_category,dates,sentiment,score
video,education,"2020-08-09 00:00:00",positive,50
video,education,"2020-12-16 00:00:00",positive,70
video,education,"2021-04-28 00:00:00",positive,75
video,education,"2021-03-31 00:00:00",negative,15
video,education,"2021-03-12 00:00:00",positive,70
video,education,"2021-03-31 00:00:00",negative,0
video,education,"2021-06-16 00:00:00",positive,65
video,education,"2021-06-03 00:00:00",positive,50
video,education,"2021-04-19 00:00:00",negative,10
video,education,"2021-03-25 00:00:00",positive,60
video,education,"2020-12-04 00:00:00",neutral,20
video,education,"2020-12-17 00:00:00",positive,30
video,education,"2020-07-22 00:00:00",positive,30
photo,studying,"2020-09-11 00:00:00",positive,70
photo,studying,"2021-04-30 00:00:00",positive,75
photo,studying,"2020-12-13 00:00:00",negative,15
photo,studying,"2021-03-28 00:00:00",positive,65
photo,studying,"2021-03-23 00:00:00",negative,5
photo,studying,"2020-08-01 00:00:00",positive,70
photo,studying,"2021-05-02 00:00:00",positive,72
photo,studying,"2021-06-09 00:00:00",positive,65
photo,studying,"2020-08-27 00:00:00",negative,10
photo,studying,"2021-04-12 00:00:00",positive,45
photo,studying,"2020-07-06 00:00:00",positive,72
photo,studying,"2021-01-22 00:00:00",negative,5
photo,studying,"2021-05-24 00:00:00",negative,5
photo,studying,"2021-06-11 00:00:00",positive,70
photo,studying,"2021-04-27 00:00:00",positive,50
photo,studying,"2021-03-06 00:00:00",positive,65
photo,studying,"2020-11-17 00:00:00",positive,60
photo,studying,"2021-05-30 00:00:00",neutral,20
photo,studying,"2021-01-17 00:00:00",negative,12
photo,studying,"2021-05-11 00:00:00",positive,72
photo,studying,"2020-09-06 00:00:00",neutral,35
photo,studying,"2020-12-04 00:00:00",positive,65
photo,studying,"2020-07-12 00:00:00",negative,12
photo,studying,"2021-01-09 00:00:00",neutral,20
photo,studying,"2021-06-14 00:00:00",positive,45
photo,studying,"2021-04-05 00:00:00",positive,60
photo,studying,"2020-09-10 00:00:00",positive,65
photo,studying,"2021-03-17 00:00:00",negative,15
photo,studying,"2020-12-18 00:00:00",negative,15
photo,studying,"2021-03-02 00:00:00",positive,65
photo,studying,"2021-01-08 00:00:00",positive,50
photo,studying,"2020-10-11 00:00:00",negative,15
photo,studying,"2021-02-01 00:00:00",positive,60
photo,studying,"2020-12-07 00:00:00",negative,0
photo,studying,"2020-08-09 00:00:00",positive,50
photo,studying,"2021-02-23 00:00:00",negative,12
photo,studying,"2021-06-02 00:00:00",negative,15
photo,studying,"2021-01-08 00:00:00",positive,60
photo,studying,"2020-12-03 00:00:00",positive,50
photo,studying,"2021-04-07 00:00:00",negative,0
photo,studying,"2020-07-06 00:00:00",negative,0
photo,studying,"2020-11-11 00:00:00",positive,70
photo,studying,"2021-04-10 00:00:00",positive,45
photo,studying,"2021-02-25 00:00:00",neutral,20
photo,studying,"2020-11-30 00:00:00",neutral,35
photo,studying,"2020-11-25 00:00:00",negative,5
photo,studying,"2021-06-08 00:00:00",positive,72
photo,travel,"2020-12-27 00:00:00",positive,75
photo,travel,"2021-05-21 00:00:00",negative,12
photo,travel,"2021-02-24 00:00:00",positive,60
photo,travel,"2021-06-14 00:00:00",positive,50
photo,travel,"2020-10-20 00:00:00",positive,60
photo,travel,"2020-12-09 00:00:00",positive,70
photo,travel,"2021-02-01 00:00:00",neutral,20
photo,travel,"2020-12-06 00:00:00",positive,65
photo,travel,"2020-08-28 00:00:00",neutral,35
photo,travel,"2020-10-12 00:00:00",positive,60
photo,travel,"2020-12-06 00:00:00",neutral,35
photo,travel,"2020-12-14 00:00:00",positive,65
photo,travel,"2020-09-11 00:00:00",negative,0
photo,travel,"2020-07-26 00:00:00",negative,0
photo,travel,"2020-09-27 00:00:00",positive,72
photo,travel,"2020-11-04 00:00:00",positive,70
photo,travel,"2020-12-18 00:00:00",positive,75
photo,travel,"2020-12-20 00:00:00",positive,45
photo,travel,"2021-04-03 00:00:00",positive,72
photo,travel,"2021-01-16 00:00:00",positive,72
photo,travel,"2021-04-19 00:00:00",positive,65
GIF,food,"2020-08-06 00:00:00",negative,10
GIF,food,"2021-05-05 00:00:00",negative,12
GIF,food,"2021-05-10 00:00:00",neutral,20
GIF,food,"2021-04-13 00:00:00",positive,30
GIF,food,"2020-12-28 00:00:00",negative,5
GIF,food,"2021-02-03 00:00:00",neutral,35
GIF,food,"2020-11-22 00:00:00",positive,70
GIF,food,"2020-12-03 00:00:00",negative,10
GIF,food,"2020-09-10 00:00:00",negative,12
GIF,food,"2021-04-24 00:00:00",positive,30
GIF,food,"2020-10-12 00:00:00",positive,72
GIF,food,"2021-02-24 00:00:00",positive,65
GIF,food,"2020-11-01 00:00:00",positive,65
GIF,food,"2020-11-22 00:00:00",positive,72
GIF,food,"2020-08-14 00:00:00",negative,15
GIF,food,"2021-06-01 00:00:00",positive,45
GIF,food,"2020-06-22 00:00:00",negative,12
GIF,food,"2020-12-31 00:00:00",positive,70
GIF,food,"2021-02-24 00:00:00",negative,12
GIF,food,"2020-07-20 00:00:00",positive,72
GIF,food,"2020-12-15 00:00:00",negative,5
GIF,food,"2021-01-18 00:00:00",positive,30
GIF,food,"2020-07-29 00:00:00",positive,65
GIF,food,"2021-01-25 00:00:00",positive,60
GIF,food,"2020-12-22 00:00:00",positive,60
GIF,food,"2020-12-31 00:00:00",negative,15
GIF,food,"2020-11-30 00:00:00",positive,72
GIF,food,"2021-03-15 00:00:00",positive,30
GIF,food,"2021-04-21 00:00:00",neutral,35
GIF,food,"2020-08-20 00:00:00",positive,30
GIF,food,"2020-11-27 00:00:00",positive,65
GIF,food,"2021-02-27 00:00:00",negative,10
GIF,food,"2021-05-16 00:00:00",negative,12
GIF,food,"2020-09-16 00:00:00",neutral,35
audio,dogs,"2021-01-20 00:00:00",positive,70
audio,dogs,"2021-04-23 00:00:00",positive,70
audio,dogs,"2020-12-21 00:00:00",positive,60
audio,dogs,"2021-05-07 00:00:00",positive,50
audio,dogs,"2021-05-23 00:00:00",negative,15
audio,dogs,"2021-05-31 00:00:00",positive,75
audio,dogs,"2021-05-05 00:00:00",negative,5
audio,dogs,"2021-05-11 00:00:00",negative,0
audio,dogs,"2021-03-12 00:00:00",positive,60
audio,dogs,"2020-08-15 00:00:00",negative,5
audio,dogs,"2021-04-14 00:00:00",positive,72
audio,dogs,"2021-03-19 00:00:00",neutral,20
audio,dogs,"2020-08-17 00:00:00",positive,30
audio,dogs,"2020-12-10 00:00:00",negative,12
GIF,science,"2021-04-03 00:00:00",positive,30
GIF,science,"2021-03-19 00:00:00",negative,12
GIF,science,"2021-05-18 00:00:00",positive,65
GIF,science,"2021-03-14 00:00:00",positive,70
GIF,science,"2020-07-02 00:00:00",positive,72
GIF,science,"2020-09-19 00:00:00",positive,30
GIF,science,"2021-04-05 00:00:00",positive,65
GIF,science,"2021-05-27 00:00:00",positive,65
GIF,science,"2021-01-09 00:00:00",positive,45
GIF,science,"2021-04-15 00:00:00",positive,72
GIF,science,"2020-09-07 00:00:00",positive,50
GIF,science,"2020-11-23 00:00:00",positive,65
GIF,science,"2021-05-13 00:00:00",positive,72
GIF,science,"2021-03-01 00:00:00",positive,30
GIF,science,"2020-08-17 00:00:00",positive,70
GIF,science,"2020-06-30 00:00:00",neutral,20
GIF,science,"2021-04-30 00:00:00",neutral,20
GIF,science,"2020-08-09 00:00:00",neutral,20
GIF,science,"2021-01-31 00:00:00",negative,15
GIF,science,"2020-08-17 00:00:00",positive,60
GIF,science,"2021-02-21 00:00:00",negative,5
GIF,science,"2020-10-19 00:00:00",positive,30
GIF,science,"2021-06-18 00:00:00",neutral,35
GIF,science,"2020-09-03 00:00:00",positive,50
GIF,science,"2021-03-09 00:00:00",positive,60
GIF,science,"2020-06-23 00:00:00",neutral,35
GIF,science,"2021-03-18 00:00:00",neutral,35
GIF,science,"2020-09-06 00:00:00",positive,60
GIF,science,"2021-04-28 00:00:00",negative,0
GIF,science,"2020-08-05 00:00:00",negative,0
GIF,science,"2021-03-04 00:00:00",neutral,35
GIF,science,"2020-10-12 00:00:00",positive,65
GIF,science,"2021-05-07 00:00:00",positive,65
GIF,science,"2020-07-20 00:00:00",positive,60
GIF,science,"2021-04-29 00:00:00",positive,72
GIF,science,"2021-04-29 00:00:00",negative,5
GIF,science,"2021-02-13 00:00:00",negative,10
GIF,science,"2020-08-23 00:00:00",neutral,20
GIF,science,"2020-10-09 00:00:00",positive,70
GIF,science,"2021-06-08 00:00:00",positive,70
GIF,science,"2020-11-17 00:00:00",negative,12
GIF,science,"2021-04-18 00:00:00",negative,12
GIF,science,"2021-01-14 00:00:00",positive,72
GIF,science,"2021-05-14 00:00:00",positive,45
GIF,science,"2020-08-24 00:00:00",negative,5
GIF,science,"2021-02-14 00:00:00",negative,5
GIF,veganism,"2021-02-23 00:00:00",positive,72
GIF,veganism,"2020-07-21 00:00:00",negative,0
GIF,veganism,"2021-01-17 00:00:00",positive,45
GIF,veganism,"2021-05-19 00:00:00",negative,5
GIF,veganism,"2020-10-29 00:00:00",negative,12
GIF,veganism,"2020-07-20 00:00:00",negative,10
GIF,veganism,"2021-03-14 00:00:00",positive,45
GIF,veganism,"2020-07-29 00:00:00",neutral,35
GIF,veganism,"2021-01-09 00:00:00",negative,12
GIF,veganism,"2020-06-27 00:00:00",positive,50
GIF,veganism,"2020-12-07 00:00:00",negative,15
GIF,veganism,"2021-05-10 00:00:00",neutral,35
GIF,veganism,"2021-02-04 00:00:00",positive,30
GIF,veganism,"2020-09-30 00:00:00",positive,60
GIF,veganism,"2021-02-02 00:00:00",negative,12
GIF,veganism,"2021-05-03 00:00:00",positive,70
GIF,veganism,"2021-05-10 00:00:00",positive,50
GIF,veganism,"2020-10-07 00:00:00",positive,75
GIF,veganism,"2020-10-25 00:00:00",neutral,20
GIF,veganism,"2021-04-10 00:00:00",negative,15
GIF,veganism,"2021-01-03 00:00:00",negative,5
GIF,veganism,"2021-04-29 00:00:00",positive,50
GIF,veganism,"2021-05-07 00:00:00",positive,60
GIF,veganism,"2021-02-09 00:00:00",positive,45
GIF,veganism,"2021-01-02 00:00:00",positive,65
GIF,veganism,"2020-08-02 00:00:00",positive,65
GIF,veganism,"2021-01-11 00:00:00",positive,60
GIF,veganism,"2020-11-26 00:00:00",positive,72
GIF,veganism,"2020-11-14 00:00:00",positive,50
GIF,veganism,"2020-08-16 00:00:00",neutral,20
GIF,veganism,"2020-09-28 00:00:00",negative,12
GIF,veganism,"2021-04-12 00:00:00",neutral,35
GIF,veganism,"2020-06-21 00:00:00",negative,0
GIF,veganism,"2021-02-11 00:00:00",neutral,20
GIF,veganism,"2021-01-12 00:00:00",negative,10
GIF,veganism,"2021-04-18 00:00:00",positive,65
GIF,veganism,"2021-03-29 00:00:00",positive,70
GIF,veganism,"2020-08-27 00:00:00",positive,75
GIF,veganism,"2021-03-14 00:00:00",positive,30
GIF,veganism,"2021-02-14 00:00:00",positive,72
photo,"healthy eating","2020-06-28 00:00:00",positive,70
photo,"healthy eating","2020-12-09 00:00:00",positive,72
photo,"healthy eating","2021-03-27 00:00:00",negative,5
photo,"healthy eating","2021-04-17 00:00:00",positive,75
photo,"healthy eating","2020-07-05 00:00:00",positive,72
photo,"healthy eating","2021-05-08 00:00:00",negative,10
photo,"healthy eating","2020-10-02 00:00:00",positive,50
photo,"healthy eating","2021-01-04 00:00:00",positive,30
photo,"healthy eating","2021-06-06 00:00:00",positive,45
photo,"healthy eating","2020-12-06 00:00:00",negative,10
photo,"healthy eating","2020-10-02 00:00:00",positive,75
photo,"healthy eating","2020-11-02 00:00:00",positive,70
photo,"healthy eating","2020-12-10 00:00:00",negative,12
photo,"healthy eating","2021-04-15 00:00:00",positive,70
photo,"healthy eating","2020-12-13 00:00:00",negative,5
photo,"healthy eating","2020-06-21 00:00:00",positive,75
photo,"healthy eating","2020-08-18 00:00:00",negative,15
photo,"healthy eating","2021-03-19 00:00:00",positive,72
photo,"healthy eating","2021-03-08 00:00:00",negative,0
photo,"healthy eating","2020-11-26 00:00:00",positive,70
photo,"healthy eating","2021-02-20 00:00:00",positive,70
photo,"healthy eating","2020-12-22 00:00:00",neutral,35
photo,"healthy eating","2021-03-25 00:00:00",positive,75
photo,"healthy eating","2020-08-26 00:00:00",neutral,20
photo,"healthy eating","2020-12-07 00:00:00",negative,12
photo,"healthy eating","2021-04-02 00:00:00",positive,72
photo,"healthy eating","2021-04-23 00:00:00",negative,10
photo,"healthy eating","2020-12-23 00:00:00",negative,12
video,food,"2020-09-03 00:00:00",positive,45
video,food,"2021-03-09 00:00:00",neutral,20
video,food,"2020-12-17 00:00:00",positive,70
video,food,"2020-10-11 00:00:00",positive,70
video,food,"2020-11-23 00:00:00",positive,70
video,food,"2021-03-25 00:00:00",positive,70
video,food,"2021-02-21 00:00:00",negative,0
video,food,"2020-09-09 00:00:00",negative,10
video,food,"2021-05-10 00:00:00",positive,65
video,food,"2020-10-09 00:00:00",positive,72
video,food,"2020-09-01 00:00:00",neutral,20
video,food,"2020-09-22 00:00:00",positive,45
video,food,"2020-12-11 00:00:00",positive,60
video,food,"2021-05-25 00:00:00",neutral,35
video,food,"2020-11-18 00:00:00",positive,65
video,food,"2021-06-01 00:00:00",neutral,20
video,food,"2020-08-17 00:00:00",negative,12
video,food,"2021-03-09 00:00:00",positive,65
video,food,"2020-12-11 00:00:00",positive,50
video,food,"2021-02-23 00:00:00",positive,65
video,food,"2020-10-02 00:00:00",negative,10
video,food,"2021-04-14 00:00:00",negative,5
video,food,"2020-11-11 00:00:00",neutral,20
video,food,"2020-12-04 00:00:00",negative,0
video,food,"2021-03-02 00:00:00",negative,12
video,dogs,"2020-10-18 00:00:00",positive,60
video,dogs,"2020-12-22 00:00:00",negative,0
video,dogs,"2020-12-07 00:00:00",neutral,35
video,dogs,"2020-09-12 00:00:00",negative,10
video,dogs,"2021-06-08 00:00:00",negative,15
video,dogs,"2021-04-17 00:00:00",negative,5
video,dogs,"2021-01-30 00:00:00",positive,30
video,dogs,"2020-11-27 00:00:00",positive,70
video,dogs,"2021-01-27 00:00:00",positive,65
video,dogs,"2020-08-03 00:00:00",neutral,20
video,dogs,"2020-06-30 00:00:00",neutral,20
video,dogs,"2020-11-25 00:00:00",positive,70
video,dogs,"2021-01-30 00:00:00",positive,60
video,dogs,"2020-09-17 00:00:00",positive,60
video,dogs,"2021-02-15 00:00:00",positive,75
video,dogs,"2020-09-21 00:00:00",positive,72
video,dogs,"2021-06-07 00:00:00",negative,12
video,dogs,"2020-08-17 00:00:00",negative,5
video,dogs,"2020-12-20 00:00:00",negative,5
video,dogs,"2021-02-15 00:00:00",positive,75
video,dogs,"2020-11-16 00:00:00",positive,50
video,dogs,"2020-07-08 00:00:00",negative,0
video,dogs,"2020-11-06 00:00:00",positive,50
video,dogs,"2021-05-23 00:00:00",neutral,20
video,dogs,"2020-10-07 00:00:00",negative,15
video,dogs,"2020-09-01 00:00:00",positive,70
video,dogs,"2021-03-17 00:00:00",positive,60
video,dogs,"2020-06-24 00:00:00",positive,72
video,dogs,"2020-07-20 00:00:00",positive,70
video,dogs,"2020-12-25 00:00:00",positive,65
video,dogs,"2020-11-08 00:00:00",positive,75
video,dogs,"2021-02-18 00:00:00",neutral,20
video,dogs,"2021-02-01 00:00:00",positive,50
video,dogs,"2020-10-22 00:00:00",negative,0
audio,studying,"2020-09-09 00:00:00",positive,45
audio,studying,"2020-07-05 00:00:00",positive,45
audio,studying,"2021-04-07 00:00:00",negative,5
video,cooking,"2021-01-17 00:00:00",negative,0
video,cooking,"2020-06-23 00:00:00",negative,0
video,cooking,"2020-10-22 00:00:00",negative,10
video,cooking,"2021-03-10 00:00:00",positive,72
video,cooking,"2020-12-28 00:00:00",negative,12
video,cooking,"2021-05-19 00:00:00",negative,5
video,cooking,"2021-05-04 00:00:00",positive,72
video,cooking,"2020-12-26 00:00:00",negative,5
video,cooking,"2021-01-23 00:00:00",negative,12
video,cooking,"2020-09-23 00:00:00",positive,45
video,cooking,"2020-11-03 00:00:00",positive,30
video,cooking,"2020-09-02 00:00:00",positive,75
video,cooking,"2020-12-11 00:00:00",negative,10
video,cooking,"2021-01-14 00:00:00",positive,60
video,cooking,"2020-10-16 00:00:00",positive,75
video,cooking,"2021-02-03 00:00:00",negative,10
video,cooking,"2020-12-15 00:00:00",negative,12
video,cooking,"2020-10-10 00:00:00",negative,10
video,cooking,"2021-03-23 00:00:00",positive,60
video,cooking,"2021-05-30 00:00:00",positive,60
video,cooking,"2020-07-24 00:00:00",neutral,20
video,cooking,"2021-02-05 00:00:00",negative,5
video,cooking,"2021-02-09 00:00:00",positive,30
video,cooking,"2020-10-04 00:00:00",positive,72
video,cooking,"2021-01-15 00:00:00",positive,45
video,cooking,"2020-06-24 00:00:00",positive,30
video,cooking,"2020-07-02 00:00:00",neutral,20
video,cooking,"2021-02-16 00:00:00",negative,5
video,cooking,"2021-01-01 00:00:00",positive,50
video,cooking,"2021-04-16 00:00:00",positive,60
audio,food,"2020-06-22 00:00:00",negative,10
audio,food,"2021-03-07 00:00:00",positive,50
audio,food,"2021-06-13 00:00:00",positive,45
audio,food,"2020-11-29 00:00:00",negative,12
audio,food,"2020-09-16 00:00:00",negative,5
audio,food,"2021-01-25 00:00:00",neutral,35
audio,food,"2020-08-05 00:00:00",neutral,35
audio,food,"2020-08-13 00:00:00",positive,30
audio,food,"2020-10-21 00:00:00",positive,45
audio,food,"2020-08-13 00:00:00",neutral,35
audio,food,"2021-01-03 00:00:00",positive,70
audio,food,"2020-11-11 00:00:00",negative,5
audio,food,"2021-01-30 00:00:00",positive,75
audio,food,"2021-03-25 00:00:00",negative,15
audio,food,"2020-08-26 00:00:00",positive,30
audio,food,"2021-02-28 00:00:00",positive,70
audio,food,"2020-07-10 00:00:00",negative,5
audio,food,"2020-08-18 00:00:00",negative,15
audio,food,"2020-07-22 00:00:00",negative,10
audio,food,"2020-10-15 00:00:00",positive,70
audio,food,"2020-10-22 00:00:00",positive,30
audio,food,"2020-07-04 00:00:00",negative,12
audio,food,"2020-08-12 00:00:00",positive,75
audio,food,"2020-12-12 00:00:00",negative,5
audio,food,"2021-03-27 00:00:00",positive,65
audio,food,"2021-04-18 00:00:00",positive,45
audio,food,"2020-11-29 00:00:00",neutral,35
audio,food,"2020-07-17 00:00:00",negative,12
audio,food,"2020-10-01 00:00:00",positive,70
audio,food,"2021-06-04 00:00:00",negative,5
audio,food,"2020-11-22 00:00:00",positive,70
audio,food,"2020-11-01 00:00:00",negative,12
audio,food,"2020-10-10 00:00:00",negative,0
audio,food,"2020-08-02 00:00:00",positive,50
audio,food,"2020-11-12 00:00:00",positive,45
audio,food,"2021-01-25 00:00:00",positive,65
audio,food,"2021-02-12 00:00:00",negative,5
audio,food,"2020-08-18 00:00:00",positive,70
GIF,Animals,"2021-03-12 00:00:00",positive,70
GIF,Animals,"2020-10-17 00:00:00",positive,45
GIF,Animals,"2020-12-19 00:00:00",positive,50
GIF,Animals,"2021-05-31 00:00:00",positive,65
GIF,Animals,"2020-12-27 00:00:00",negative,5
GIF,Animals,"2021-05-24 00:00:00",negative,15
GIF,Animals,"2021-01-19 00:00:00",negative,5
GIF,Animals,"2021-03-02 00:00:00",positive,70
GIF,Animals,"2021-02-12 00:00:00",positive,72
photo,technology,"2021-02-26 00:00:00",negative,15
photo,technology,"2021-05-30 00:00:00",positive,60
photo,technology,"2021-02-24 00:00:00",negative,15
photo,technology,"2021-01-08 00:00:00",positive,65
photo,technology,"2020-10-13 00:00:00",positive,30
photo,technology,"2020-07-08 00:00:00",positive,60
photo,technology,"2021-02-16 00:00:00",positive,72
photo,technology,"2020-08-01 00:00:00",negative,0
photo,technology,"2020-12-25 00:00:00",negative,5
photo,technology,"2020-10-06 00:00:00",negative,0
photo,technology,"2020-11-04 00:00:00",positive,72
photo,technology,"2020-11-22 00:00:00",neutral,35
photo,technology,"2020-09-07 00:00:00",positive,70
photo,technology,"2021-06-05 00:00:00",negative,15
photo,technology,"2020-12-27 00:00:00",negative,5
photo,technology,"2020-09-25 00:00:00",positive,45
photo,technology,"2020-08-04 00:00:00",positive,72
photo,technology,"2021-03-18 00:00:00",negative,10
photo,technology,"2020-09-30 00:00:00",positive,50
photo,technology,"2020-08-21 00:00:00",negative,15
